rooms,price
7,335797.2678632524
2,57706.12801852529
3,141521.97855334808
1,51264.64293026202
8,394483.20080207085
9,426827.9347268103
4,163687.02048242366
6,289718.22391264205
9,467953.11543299485
6,325123.9487882737
9,473754.2676827691
4,183681.80929702893
8,376925.87352739275
9,459932.6922995979
4,212702.00023195852
5,258003.39210400995
8,359718.7345152447
10,482662.30830233067
6,299406.22419428045
7,359744.36389260856
3,165346.14725204973
7,352885.0704456408
8,406615.6761307647
10,501697.30916722206
6,313712.3874843697
10,506257.31302981824
9,451314.75320094574
6,294632.6240172524
9,451625.8285008496
4,209691.8275767855
8,405349.5077779612
4,207616.52836690508
2,126854.4372270237
10,505303.27845493174
9,437020.02959053684
5,267672.1357198834
4,172676.03324662166
2,78371.73238521426
1,56716.94529440138
7,360327.9333557316
6,275098.9755299201
2,92343.650380265
8,387878.3233556068
4,190266.47354236807
8,418871.9555254589
7,364130.1092709451
5,249617.55640292584
10,489080.76145770145
10,473007.0065955972
8,428403.698775639
9,461842.27800569835
5,235866.6179185372
10,514391.9899524978
5,248595.52758850748
2,94257.80990275314
5,258704.23056579204
3,135170.0350017455
7,343124.8696097978
10,502429.2212839909
5,240010.97614229572
8,413381.7042053505
1,87381.33007356522
3,134914.03734785714
3,116697.49407391911
9,409965.1966504748
5,246990.63717010035
9,436736.70819747634
9,454157.2100213416
1,52651.95344052202
2,67935.66306771808
5,213702.32341037187
4,205918.6648069219
10,502708.5766943991
9,441483.64003266895
7,316857.1282973539
6,309427.8252552998
7,375437.99090847885
1,55559.64880437845
1,33050.52218869871
8,400891.04331142304
2,72677.7183813263
10,521159.21427677583
9,451636.88669059076
7,314636.86176493537
6,293986.5127911263
1,59266.03020468462
1,43339.047580489554
2,94482.08557119653
6,275511.9558590546
6,311330.81974163314
2,87030.61599961725
1,6871.092459899344
10,492574.85258659214
5,269622.99431140703
5,242261.41106800106
2,134759.6997024704
6,308579.3589709703
9,456775.16324560734
2,97432.03468164783
10,498634.2758447142
2,94731.52729760992
3,143954.61215834948
7,360617.343241343
6,281283.3754041887
8,378482.1234255148
8,377536.09898249246
6,340913.0909535431
10,510606.8580334116
3,156089.8440336029
3,128849.70659413136
1,62466.84601349657
7,347668.5730709334
5,254283.378822635
4,180467.59368272888
10,503205.3771483515
4,191523.32923587033
4,184687.77685939625
6,314682.12671614497
8,369245.84382939996
8,411295.525286283
5,263689.72267105995
6,282407.1264889752
4,183593.43077735064
9,445539.486374672
8,405640.7242092444
10,496942.9001637155
10,508671.2492038376
1,85259.59305074798
2,89845.66461700572
9,415696.4005859316
8,416518.4716606131
3,183666.2915185506
8,407855.3672610225
1,28245.026492926638
10,497522.152735296
4,177629.53031576736
3,162857.10987925896
6,272974.1919460313
7,343997.424263436
4,179913.24347412187
7,352536.49370269926
9,442673.16645724484
2,103535.24206500528
3,150447.01109932733
5,230266.8194455178
3,162537.54127058043
8,399024.6869631377
10,480229.41984268196
8,444818.53112411586
8,409528.6033343425
9,446934.7889320139
4,228304.09053403646
5,286836.31218773214
5,247093.0115537223
8,406947.94972869527
7,330239.94363994116
9,447056.1449846398
8,396018.7489248026
2,103696.54067243308
10,506655.2095727402
4,211196.5689765612
6,304752.85312599916
2,75785.14746741671
7,331230.6578851783
3,139071.84761072655
3,144355.18816153542
2,121015.48580944227
8,376741.22026294173
6,292851.699036586
1,69060.18996428099
1,44002.450510067756
7,359208.31299685646
8,397209.1591414419
5,255135.66514649446
5,245430.54912380918
4,213341.3094545671
6,269098.8718518713
6,292733.7598322291
3,155931.45353388618
9,460673.9049601239
7,379859.05245507654
1,42179.50666268847
7,379589.6352372175
5,236819.5234668066
5,276572.92823089287
2,116349.34253396744
4,181730.82840735556
6,306140.78474503645
10,498975.28328935616
7,362511.6918735
5,245534.5682313338
9,443855.07548676536
3,177381.89165525703
1,48025.58211088654
4,216528.44648383532
9,445492.970299116
4,233333.26518455046
2,86433.30741329014
10,487717.1293750563
5,280490.34362231806
3,141101.07218209494
9,482021.4861232879
4,217836.81159189626
6,296907.00586878334
2,63734.13055965683
6,299613.6339145633
3,152032.6010706685
9,473344.3546660875
2,131768.94352480222
9,436300.25641712506
5,266023.63527976366
8,415308.043120267
2,121468.25404820891
6,309973.7982427109
3,111150.04618076459
10,496891.5513494448
5,226885.8485016617
8,395947.88454163854
10,519600.0847226779
1,56103.01671749946
5,272961.81732794864
3,156835.0784142708
4,174033.48120662195
2,49583.05986854531
9,452976.1752335918
3,145721.4706729767
2,80461.08521236236
10,465987.4550069724
9,435305.1357305458
7,346110.1703027045
6,313317.5564741278
1,53772.6216313596
5,282161.3449434546
3,129287.91887909212
1,67621.17784114866
4,200945.97486257457
2,113893.38248237169
2,91269.70273468913
3,171433.6074778118
8,405904.4951669049
8,386411.100301645
7,349759.51942173624
6,295208.882821258
9,459783.5670127559
4,176404.46501250984
1,49412.96595768611
8,407906.1450529866
7,350660.46614386066
7,376938.8248877799
3,165480.45548142106
4,199850.38406518506
10,504333.78194995347
9,455913.31102963997
6,308065.99208333646
5,213486.84008670785
3,143969.47408461306
9,420311.2186361315
5,275565.6189491897
5,248783.00959994143
4,196133.18100640754
4,217935.9466406647
1,58446.49594899749
7,327427.30971241585
9,448581.8927494526
3,143296.6605354723
2,65109.34222787892
3,136194.4753352559
1,46329.19355967069
6,297700.98137016315
7,320355.3715264538
2,123033.31166094952
8,397957.93882217124
6,300751.06153321126
4,208012.83276679672
5,234238.47492192657
8,409127.11946265394
3,142658.50707963633
3,132068.28918705616
4,211468.94986710796
1,79833.47717603616
9,464496.5874697166
8,418459.5513028086
8,389587.38786875404
10,468047.60541663086
6,329802.75044199685
7,391090.2977880952
6,330856.1354753936
9,443284.281220405
3,126907.31322542312
3,128686.34604360868
3,116325.34864771902
10,497852.4276317991
3,182113.5591616491
9,447166.7473625551
4,206046.4580069655
7,377511.93928608415
9,441918.093763352
7,390710.6291343919
9,489841.8881499491
3,147377.77322639036
4,188449.31471961574
8,413944.76092780626
6,293049.50114962284
5,226868.8956586533
4,225624.7730704596
8,424328.9477455416
1,53110.23207527122
9,424742.70492543647
1,25409.474975652276
8,402144.58576838305
4,190002.57930989936
9,443178.14135716786
5,270439.26310120005
3,164663.58634845115
9,477562.85360995226
9,430187.53553245484
4,193136.16862626577
4,215179.63390920227
8,408961.5668202578
2,130647.60765175243
9,458410.7341180814
6,336962.182082111
9,460800.3560344628
8,421243.3489517732
7,343529.70106431085
1,50285.744237679784
3,168218.8880767895
2,132259.56341186108
5,264584.7389862151
5,248336.5645613076
5,277546.70059056685
4,156160.4268744024
5,221555.30996986252
3,163632.6844733678
1,50282.1671250625
5,262110.2730224833
9,451288.15044863883
9,461418.91389207746
4,183711.9435801362
3,161409.7217215938
1,69888.29056415168
2,124411.01207862466
8,440271.085892974
1,54881.968870047735
8,405478.2217369436
7,319536.550716523
8,389371.7719772315
6,296138.35851986776
9,471006.3910455271
3,137779.97751820742
10,515926.8003949766
4,199967.5656607324
6,296456.6376977048
8,404977.87938266515
5,242176.87255494314
3,141419.2550381467
6,265904.2818841977
4,195040.91585344222
9,440400.6370770255
3,139680.38021301842
4,208337.46125180082
7,363172.63905581017
7,354643.89009284653
4,219908.3038089895
6,311511.2385166073
3,144098.87620388716
6,290742.87428571243
2,106256.44473533693
8,411475.342198038
2,127956.88614062997
7,373823.4608988019
9,439170.5398698566
1,47959.87439745477
8,413420.3560983554
7,371359.95556117943
6,318779.38937409583
6,298722.4433433731
6,274919.5469514297
9,430021.2724750882
2,105452.67028638828
1,56844.51158848691
6,278026.4125313123
10,500891.3922177854
8,412624.48713943566
3,126975.46684985711
10,522099.9440360883
1,42449.377028803494
9,475152.26225153304
1,39330.95108448199
3,129467.49034231642
8,390837.2602031656
3,148097.0375384536
4,192230.4018645704
8,395679.97156853776
1,56679.30299352381
6,296576.412604072
1,48677.752120959856
1,15815.472015948078
8,407833.96032020944
4,198215.93404616663
1,82205.85960965742
10,481208.6966549208
7,313834.0934300097
5,262361.3698786008
5,256930.54036626001
1,29831.339589377083
10,469405.02089991816
6,330747.9346136858
9,478282.20781213563
9,400250.8648258774
8,390835.53941486997
5,283283.841095678
1,40478.74884444266
9,440187.75531946693
1,44344.813447412635
8,377582.0605246368
5,215904.4851154391
3,171050.94621469497
7,313141.2618750465
7,354945.4290421751
9,467731.589855153
7,320975.4740219768
3,131514.63194809857
1,74263.58376783179
8,410657.8344045408
3,137654.28586242226
8,424044.9800672234
8,424130.71446908603
5,255381.05386031413
1,31996.79544252674
10,491731.0259305641
7,355727.7348791078
10,496228.1034170502
5,268779.143564697
8,369404.51839781326
9,420114.72941867524
7,353617.4222296486
7,340169.1117238619
1,37459.027706045184
4,164638.86561651205
2,100390.91689596363
2,98944.89783998468
2,113069.57963903481
4,201378.12266241945
1,47347.91843519006
4,223540.01273580675
2,73750.653931029
5,260727.78437695152
3,116577.05670409303
8,383232.7623999838
4,175746.85734753372
1,65638.85070903836
1,48691.79532809212
10,499729.93510814046
3,127865.34024541097
9,444006.13008134224
7,334730.6939338178
2,107669.10029708433
9,430178.17729336774
10,526595.8873041015
2,66488.3910075181
3,133869.60335086877
10,533544.0101993219
2,91297.22504075931
3,123702.42671191176
6,304381.43125075335
9,440492.15515570913
9,433282.59488763387
7,328082.5837840256
3,205367.47211251885
4,194968.96199631726
6,261488.65279334245
5,279874.1951801107
2,112221.4181022114
6,284670.67137960426
3,131337.61822627718
8,413469.4559231646
2,95061.63345021091
1,11480.443631097973
9,485744.7992920934
3,141320.19075568087
1,79911.43472964852
7,375568.6991593143
10,479979.8091103437
5,270663.797287263
5,236971.14900272636
1,12665.988263921165
9,441508.0366795572
7,357952.7500355256
8,390745.26704007323
9,443859.03318149794
6,322871.3208985723
5,252129.87960580183
6,283134.03377430094
2,114040.60647334653
4,203953.51133908491
3,99567.90397075914
7,358567.05827542895
9,457836.57415432204
5,250402.42259161719
6,317834.0116213915
10,486552.12831346993
2,106729.99577641801
3,118660.81257665294
3,158141.80766797662
9,489061.19391079794
7,330102.8729506492
8,384803.9573602445
10,485799.69114216894
9,452599.9645160319
6,278739.27454292565
4,208424.9475738196
1,66936.7989093833
8,410686.9442690757
7,314631.69148723857
2,119903.35330317213
8,418747.3482850736
5,266603.22744692606
7,357456.8449731165
4,204403.78628410265
5,270647.78796252795
8,438470.2697520691
1,30939.190732703002
1,71562.50791589543
4,198275.65803985094
3,147406.538959428
10,469269.38619235926
2,94304.2118096921
3,130054.70084063169
1,40722.91140988108
1,28036.272324437003
6,291021.8322537399
5,241877.79285953194
8,401935.09836877603
2,67705.00275417339
4,171089.63704509352
8,407238.2854146105
6,284051.237658598
1,71490.59580459862
4,204505.39444030094
1,62135.24300412815
2,128213.8464084179
5,243805.78376386856
8,388510.2658916745
8,417434.0517119763
3,160190.27127859372
4,196253.39380357397
10,527829.1593391189
6,295755.1138032014
10,500655.4727511156
3,150424.45301668518
2,81308.12210203058
6,301551.70778972784
5,277935.2035479698
10,508899.3663075235
5,250621.26852797862
10,496764.6543766866
5,256617.34056812702
10,514995.3325697837
5,262184.77661779505
3,143362.7027635604
7,356495.6318822023
6,309598.7948229656
4,179856.10024946043
2,103364.6108236739
9,406773.92227395275
1,59650.6741964237
4,213206.86109125364
1,64950.92251572919
6,292099.06295660866
4,206180.9367004807
5,278479.07691082335
5,278275.39296582516
9,449416.5460154688
1,52786.3926145912
2,122218.22289468866
6,269983.9596947565
5,243538.4851464595
7,376711.4091107351
3,169504.01083369533
3,157385.2755529981
10,469883.3518933876
2,99001.79533917677
3,138201.69207500134
10,506620.77805634425
1,33813.066304102394
5,229485.53210050784
5,208702.69444632716
7,374436.093699534
4,192004.58977113885
3,153142.9156740507
1,49955.23767051638
8,378651.32134079
3,124818.70177103614
2,79893.69748005529
4,185536.63122341214
3,157332.1249402761
1,34085.64672958777
3,184929.81263189245
2,120543.02071786302
8,416167.19099331414
6,297606.821950537
9,480285.6147144097
8,395639.88737757754
10,499374.7717169151
3,153399.49079498538
5,264036.4608108669
7,362738.16158005974
5,240497.49443110795
8,389340.1256114809
5,262798.05914304167
1,64304.73167782465
5,242132.97750354256
4,168256.2386064309
6,295853.6780798351
3,162470.51597651717
5,286108.3369283956
2,76040.84075318676
6,291468.5749433885
6,292211.9287694925
5,277116.10678863
6,299301.16999082733
7,331853.46881255467
5,261173.9056584364
1,41907.229599181075
8,375512.2545328409
4,182144.533854477
9,484680.8390884524
10,507684.1844329892
6,302155.20110905083
1,45002.12528375908
3,155842.97684237597
3,155604.7189200499
10,505843.37656414654
4,202296.90180555507
6,317375.96676611097
7,350462.08692001464
10,480441.22328894725
4,187751.54218198263
6,260419.62613020575
1,90536.34232084785
8,417255.0918390537
7,333398.59009741526
9,444363.103012058
3,137262.47051587133
2,130850.94422748234
1,21602.45671458142
3,152289.5211763756
5,247829.44314870305
2,116536.7726141823
3,147919.8154455061
4,164835.8224668913
7,344977.64330715116
3,130556.7556411335
9,451591.5909311312
8,428683.54073040653
4,165211.49511535442
1,33995.54529200192
1,38946.14092433006
1,42367.37809173577
1,64802.51328210488
8,396529.11164877226
3,158316.0545144089
6,287484.53912536445
3,154598.48690835875
5,265555.9526175543
7,335354.0090052582
2,115627.1623961303
6,301047.45537455135
6,320909.2048096451
3,145971.60199846054
6,307624.893103242
10,499187.8753664294
10,498075.7547591884
5,255178.6085645138
2,110736.14938449807
9,425008.7017615199
8,428672.67217635753
3,112806.73918900403
8,386303.75780522206
9,448114.61858470197
3,158247.11938171898
3,181523.45055482758
2,62834.170235497855
8,389846.11743220576
10,457463.3302440147
1,50632.43947820496
8,405433.6716900006
7,381815.91484342504
7,352412.69521786907
3,170880.5025888476
1,61676.74163078118
4,191295.03605989664
9,421820.7850641592
5,255500.0459658362
1,20157.959657092724
5,275904.14145339286
8,396758.7579592635
8,423903.5482302283
5,240395.71131735202
9,455377.0157280198
1,54186.977146693775
4,199099.11763978153
3,141346.80973206816
2,107849.1203694104
8,381476.7347303358
7,325811.2934208188
9,474856.5378665365
2,114543.35977784201
4,201317.8321720448
6,333302.8476508756
3,144644.68962550312
8,426454.0643997796
3,153511.48169851644
2,79504.9849984722
3,186960.803835417
6,319814.2169324817
2,97579.57937980871
8,414543.425190679
1,41925.93132004186
7,366582.9807011908
2,52178.42869432081
10,479603.9733261081
6,319585.19488573924
2,95006.88923562161
2,104150.84589777484
10,473064.2867576913
8,436957.33991404204
2,123810.59287435353
7,345986.2956324934
3,141906.08286273348
8,420592.0872283939
7,389649.40900337853
8,419075.2051162271
7,393436.05334793206
6,281552.9734187616
7,333612.2633900242
5,226221.17763893303
7,358835.2129929896
1,53512.0709960874
1,46960.97753056028
9,466185.17256246594
5,274646.5721042933
5,219486.75181426317
3,138060.5594419777
5,266402.8718824612
3,140645.22632282836
9,434035.8784728369
9,470370.7485530079
6,274209.9986055204
1,43968.4038441779
7,356572.8805160962
7,338523.6017217976
10,515663.1131202635
10,488622.46049605263
4,228172.3898689184
8,397485.0740500846
6,313425.40273410705
4,214920.47905965633
4,187449.19994511854
2,58930.269026882226
2,107215.11509327669
4,201445.7669424974
5,261116.52055150256
8,395469.4505523432
6,291391.4460239857
4,240169.460219634
7,320552.91876978445
8,414679.0095672848
2,88507.96283633218
7,343284.42764519155
2,93657.94334852068
2,83931.31451657486
8,411424.4842047248
2,127812.87191899915
9,459400.27322493325
1,52067.6399242419
9,430271.1900180151
1,60336.50531648902
10,543126.992634586
10,492386.10752409813
2,92480.32841296267
6,288778.21738038
6,290211.7153101116
1,-4905.991073447694
7,358100.70771711424
8,383088.95647290774
2,67794.737624164
8,415063.79899465095
9,428359.6442991613
6,293226.61892232485
5,279328.8478237716
9,421815.68403950974
9,419348.03530804475
1,55386.12379124676
3,172989.74728020738
9,418513.1656453607
2,108153.79473674354
4,211619.99079923384
4,158816.7903261536
2,115970.0267581444
3,167532.1175968436
3,143764.2885348795
1,75046.92724596016
6,322729.1114864969
8,402062.3585143441
3,140971.09219350133
5,230543.44214834087
1,49248.729812676174
10,511395.1783940836
7,343516.4627791872
10,456049.9798947594
1,75374.27789153141
9,453804.4644368979
8,392407.5100664633
7,367143.16776846576
10,530492.7719296551
7,293961.7686102422
5,258685.27299844142
5,221467.01578379306
5,259982.21013597882
1,52558.54404749158
8,412714.530528811
1,40015.0477101069
4,162535.19776361698
9,440992.63617486664
9,458136.9527027957
5,270307.84657350444
4,176563.3739905495
3,170541.20853746036
3,137042.55420706957
5,257248.99763189052
10,489802.1209426873
1,53643.41255424204
5,267837.55269140546
6,275459.7184542293
7,336401.88206506334
9,453699.2517468417
3,198031.67322060704
2,82736.20575666343
3,190802.6777199384
9,490088.4660735034
7,348053.7769859682
9,444036.949476002
2,86158.69602670617
5,248635.94939334661
4,171865.61134880883
2,98475.21965358805
9,479937.6054770171
9,437778.2987504656
6,295185.513920219
6,265977.19051465514
8,407481.24176262086
6,305289.6336990275
1,51274.04719531542
4,195663.45899555713
7,344144.8416245509
2,110038.00467401344
9,449423.6679682275
8,406299.43743110663
8,404299.656349091
7,372468.54574191524
4,213539.8819475011
2,103857.23686300381
3,180368.4406130436
6,308405.37058113125
5,276099.2537758084
8,412138.8521677328
6,263161.6184213691
6,326096.6952663866
1,52703.52482685338
4,198960.90458198445
5,255626.96694979153
3,143100.33676085866
9,454540.57720777893
1,38162.478673138154
6,325485.4451746874
6,297728.237727579
10,492348.3231455513
5,231501.4836856145
5,255375.51578297283
10,503742.1420025018
5,257768.49227355013
6,279454.9622498974
8,367976.37602376856
2,112511.8260501312
6,329692.83723753016
1,29472.927552202076
4,231788.82567123396
10,505678.2211747276
3,149858.74190898341
9,442049.0260690844
3,122309.63961150007
6,319754.570318492
1,34487.87277124794
6,284403.86648524797
4,219838.5261977391
8,362340.3310665655
9,419528.04378663667
4,199637.31512983836
10,505865.68858009705
10,509694.6929593785
6,293964.03013207496
1,100607.39337283379
4,195442.14882468333
7,345384.27695794555
1,34060.26662372245
8,402478.13633042143
10,512299.2246409355
6,324071.5610906692
5,220214.31471119565
10,495080.093232886
9,458934.0722161829
2,111741.15069189071
5,250130.9731560908
6,310848.479390642
7,333820.722141484
5,281158.10864636715
9,469852.5620595886
1,23101.444258696552
7,328497.9390376649
10,479061.56499786186
7,363559.3994179306
4,174305.44467165065
9,443379.5133158384
5,259094.08792833547
4,198676.6813090713
7,355177.75031425414
4,178683.94577302484
3,161897.0874679449
9,437735.76215048006
8,393507.6065120412
1,54754.634558119724
7,352061.56443061697
9,450479.60038031184
8,384987.4635604649
8,394009.01177601615
6,300043.6718167407
4,172498.2953366583
8,390749.3406737324
3,157753.59758065693
9,424451.26792309317
2,123131.63303188479
2,125392.26525199685
7,325096.9884807983
10,527152.3926610028
4,197128.36822575732
10,508370.2911831411
8,390066.97895743506
9,468460.89654453524
7,358121.88037697336
5,233716.93486804792
8,376695.9600006942
4,170793.95129581555
2,103758.83552865512
6,311449.4282355947
9,463019.3135755888
1,47640.37810785244
10,476860.0708867127
7,336358.50403952436
10,523046.97277923854
9,440307.42870799836
10,502868.35261362954
9,428486.99032850226
10,506731.6609091807
3,140846.30876641846
5,270934.25427551527
8,415471.15412413626
8,390085.881068502
4,197466.71945304674
1,38977.675199187426
1,21611.336069099805
4,182851.15140905566
6,303964.3465544164
8,406505.18996459164
6,302970.9580718528
9,443965.33892082726
9,468661.3321144197
2,101270.83809121874
10,514065.07656191895
1,14524.497355949628
2,21551.99496763316
5,255675.7605567616
4,171504.68692557022
4,195750.9659457389
9,443958.0591795079
8,431748.0120483107
6,307999.93105887214
1,53317.18053597346
2,116739.82309267347
6,307369.95173678076
2,90846.46014023134
10,521429.5186050912
5,227804.9974422345
5,256464.94375067126
6,269048.60411727376
6,304078.8771503199
6,303859.7928354586
2,133529.09923829325
10,468700.52213116444
3,137982.25648292375
6,316453.6485314829
8,406706.3451279462
1,53606.10102675006
1,30877.285940829217
2,88183.63303817142
6,324900.8201644651
9,448969.81612492143
4,207507.19392288948
3,147696.2334244704
8,376338.2896950047
10,518676.20852149994
9,460064.6476906499
5,296112.7367473438
9,429688.3724069891
2,116451.45842400962
3,123769.12067925997
7,353146.9313534616
7,369530.1317812633
6,258557.29767807026
6,295901.35051516787
2,88735.80531914759
10,485960.8540340976
6,307704.2530451871
4,222413.71412845192
3,147334.4256954169
2,104109.7285512004
1,52286.17506118496
5,250036.07012712827
2,78213.14724575788
2,122168.89203445785
7,355903.9073631767
8,407897.62980005157
10,483869.8074194884
8,390815.5920402152
4,196477.31604578442
1,19317.50613102297
7,316239.31349604647
1,37985.041387228644
4,210450.4153288478
8,386937.25220140116
2,79623.89604818574
6,283706.2869352466
6,290893.15153709374
9,442922.8207435979
5,293310.42904413113
10,521092.4125697464
4,220495.48224563457
5,273371.6072854676
10,480023.582613319
5,225552.7077002552
8,377862.59416931885
10,526690.1226667567
8,389056.16422235017
2,74972.87635521426
7,341380.07599560375
8,395227.88936570747
6,305368.2654738912
5,255019.02041424086
9,433436.38872252987
3,163713.1278502742
10,487216.12932499684
4,196874.47326589914
9,463735.4814100671
6,287163.5719211132
8,388612.97152837727
7,361833.3609938626
2,82845.33646789961
3,142304.1595279186
1,61114.84356085785
9,491081.8488287195
7,362108.09009525494
1,59452.79525980023
3,160616.0316734546
4,178536.194518659
4,202311.93477359816
5,249404.67023327196
3,156431.69080745513
3,152330.16104951742
1,57593.99354834225
7,343770.656102016
10,501172.17834743584
1,25443.428678860157
2,93601.85443994173
4,227816.67096353287
4,206376.1667925651
5,249581.57925233847
2,137922.46552508694
4,172783.3004339784
1,27810.888891075603
2,134254.22822552547
1,50919.21872097868
10,495148.3392742041
10,476015.91349808715
4,208953.92532790024
4,210889.19739054923
7,328110.1127833021
10,497194.48828899144
9,443289.68335933867
9,455119.5429283754
5,227614.99515558712
10,525038.9490902631
1,68316.47563195208
1,42736.48882534368
6,295671.62576723256
2,97271.55699444767
8,384433.82893986994
9,441131.4116352993
4,194594.5926465078
5,282257.3674141426
8,418932.36616660876
3,168693.09414673247
5,257398.5122600878
3,127653.4598213753
10,499170.1779084524
3,169409.7691922676
3,124834.70741265424
7,362731.06413746526
7,396452.1845052553
7,371236.33291979466
10,528280.5827112397
8,404366.7750088432
5,269358.6389752998
5,235642.93571291928
4,215917.27624682453
7,363087.76268121524
10,505798.22348075325
4,226320.14839436996
2,89224.30324305223
4,196258.84967052675
8,401909.24082716595
9,429407.780578212
3,154538.63887600496
7,315621.39174092305
9,470939.0906885642
4,200932.74733131932
10,489582.1419219247
3,133312.52775409757
5,245308.41940761625
1,63765.19421544827
3,160954.7795747512
8,385889.2410544308
8,383079.2065474473
4,213137.97412639295
2,85553.05190769941
8,401198.19548159005
8,402475.0928504855
10,506241.2426345348
4,217165.40860363742
3,124740.74126265355
2,61776.81349479024
9,438651.05437543296
1,86030.56815664371
7,390443.4820017476
5,286623.5427113178
8,396140.3726447862
4,164357.69836030342
7,303139.2179669632
5,237719.23676901177
5,246038.5273970128
9,476012.50802111917
9,467356.1091908489
9,454548.10157983244
6,282203.1045811772
6,280784.4088351022
5,255082.5537414287
9,463941.0195767945
10,507837.6252449117
8,379308.0408078669
7,363013.3525758417
7,358518.21934202826
6,278586.67187619646
5,234313.58059399488
4,213769.91949123133
3,145309.84929708217
3,181782.94603272915
6,310022.58552129153
4,190267.37623621462
6,299795.88799218135
3,151267.66785275436
4,185432.1937351658
9,431748.23603644746
5,264027.79787619
7,366905.46594084194
10,512075.62939105916
2,130306.36188647604
5,239164.53527976797
9,483485.4153214226
3,131981.57762891694
9,429746.28873263014
6,264800.822357015
4,191084.09372346365
7,339925.5532634109
8,410518.745605093
6,304877.81883240904
5,226140.53257961725
6,292145.47523148364
5,242570.7595782463
8,364480.35506076214
1,30381.06545973261
7,334583.7273877182
10,528672.500396419
10,503829.01431914704
2,113243.37507894999
9,420027.2900570158
1,73884.28966027984
10,526022.0412604818
6,260033.10065710748
9,435893.66552168305
1,59915.31146031021
4,212887.76907076364
4,186430.10539025557
9,443890.01073892694
5,238052.37877909714
5,252208.3609389224
6,323943.57062923827
1,34579.156857175905
1,70016.40995536829
9,434366.55855306226
3,133047.4557500623
4,216371.89236686425
1,68438.72756015233
9,467028.19873525307
8,373684.0518356372
2,90680.98043855898
8,416459.7718400664
7,350830.8368112779
6,278526.14307605074
1,59166.35878250883
7,335703.8548201706
10,535890.4969678442
7,380896.8292483652
9,462081.9485271113
1,77220.13409539548
2,101295.82700246762
9,465308.7498875003
9,479554.4059060415
6,304909.9736358863
6,294896.25656971434
4,165907.56083645768
4,198337.3294855701
5,266468.46369124623
3,168912.6685513526
1,60087.3013143682
1,39174.0181007552
7,310463.5686210482
1,40095.6980399053
1,43913.102578920974
3,143741.4206561997
10,512371.1271395585
4,239713.52822029678
4,202470.58403682185
2,95665.36421687077
1,44815.56373991815
3,152487.69533815427
4,183434.124793032
3,152403.9711749211
8,409016.246726636
10,504193.72127148975
1,59150.83868009562
2,108674.95218697071
7,314562.06635507115
4,212737.40316790805
8,386579.70308675093
3,128083.21673992084
6,277910.9634429001
9,458670.8322094506
1,45548.50145550294
1,16360.624320291783
8,409560.7563038457
3,121207.83738402346
5,252796.42717036422
1,54769.97851346109
5,267711.5416339009
6,335633.69572933705
8,372706.4734819892
3,148950.52287873902
3,144473.29409911565
10,508674.99371921923
9,454313.3754186724
4,192949.0751452676
4,191181.95622778288
7,327670.98289631907
2,119757.23164813018
8,409184.0836319906
6,318355.36395590275
3,143792.07727048974
9,436863.2906261114
5,228433.69866741545
8,407178.3516748132
7,329204.1355094353
8,436973.261379331
7,323847.1483781312
3,155473.20238425003
2,131337.09414427573
7,361981.7951852762
3,153513.4742498356
3,130630.3270607621
2,72364.61622864593
4,215401.00217835171
8,430122.94481549895
1,41223.00019043657
1,27218.76984767298
5,200836.61138901964
5,230384.70312674926
1,47726.8631500192
6,331982.46481673466
1,63462.673844659366
5,256101.70809413507
9,441997.6067739774
5,238336.6856548809
6,328112.9519501593
8,404014.7708151678
1,7947.98616157956
2,86529.20704205515
9,432835.67936456745
3,139074.7198164507
6,311258.21320570173
5,247851.102364115
2,98462.69185992677
7,376269.46322650474
4,186070.77820426624
1,87283.99051774699
4,186573.8481725783
6,301783.96393225144
7,344375.92809194466
7,352468.38267001923
7,358891.8399014626
3,158676.70480177752
6,284937.6533875884
8,377541.7064510486
4,250063.4358181142
8,390320.3132079889
2,113984.24877343973
10,467847.17378953606
9,444407.74560190644
9,447456.01232035115
8,409456.3013985567
10,445550.9171801612
10,503322.81226156664
1,27005.17089264214
2,106486.91422389848
6,279273.4160632368
10,482890.34608148836
5,244527.44779213463
9,428953.4106079361
5,240489.31106529292
2,76132.48462913369
10,463336.5909660254
4,220359.1410485872
9,424079.0261435214
1,46426.38224784033
1,65057.821629875696
7,337701.11794967914
3,133496.68200508924
10,504524.76177334844
2,122358.67645454305
9,426613.69469827064
3,146997.04335965123
2,65350.10810065345
8,392135.9799263562
10,500684.0936907615
6,282907.5071648987
6,290860.16332349536
10,471835.464633851
7,351541.5722276299
7,371113.884977663
6,278057.1226045907
4,187546.56466895234
9,460050.9249290836
6,324241.8143864547
4,170136.20375582136
3,146624.305251681
4,205662.61644639052
3,147958.87218742305
2,50464.158662458256
5,260021.80018617545
2,130386.72702181288
6,302333.2350233901
3,129377.87893411473
6,289737.45507271437
10,535398.2613531118
9,468199.25081721117
1,62800.53236768659
6,307128.2516706875
9,436777.25775618054
4,195988.57638688464
2,98441.54528642968
4,210991.4863212889
1,80178.37788533806
3,172366.76273586258
10,471612.3128840792
9,454479.89937802096
10,514735.26690335793
5,262377.2066028927
6,287415.3247322516
3,208282.18431536722
5,224458.3087533776
8,378336.231066679
6,304671.90162523155
4,242336.06109927705
2,83276.10298591659
9,444683.43268706015
1,71545.87346031386
1,49642.75690224533
4,193307.92290939408
